Chemical,Plant Part,Compound_ID,SMILES,InChIKey,Molecular_Weight,LogP,HBD,HBA,Rotatable_Bonds,TPSA,Bioactivity_Label,Standard_SMILES,Mol,MolWt,LogP,TPSA,HBD,HBA,Lipinski_OK,Has_Reactive
OCTYL-ISOVALERATE,Root,CID_228769,CCCCCCCCOC(=O)CC(C)C,FUBGRVHGQADOJI-UHFFFAOYSA-N,214.34,4.7,0,2,10,26.3,Active,CCCCCCCCOC(=O)CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250F6F0>,214.349,3.936200000000003,26.3,0,2,TRUE,FALSE
OROSELONE,Root Essent. Oil,CID_74477,CC(=C)C1=CC2=C(O1)C=CC3=C2OC(=O)C=C3,FQCPXIJRWHRHIP-UHFFFAOYSA-N,226.23,3.7,0,3,1,39.4,Active,C=C(C)c1cc2c(ccc3ccc(=O)oc32)o1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250F7D0>,226.23099999999994,3.572300000000003,43.35,0,3,TRUE,FALSE
OROSELONE,Plant,CID_74477,CC(=C)C1=CC2=C(O1)C=CC3=C2OC(=O)C=C3,FQCPXIJRWHRHIP-UHFFFAOYSA-N,226.23,3.7,0,3,1,39.4,Active,C=C(C)c1cc2c(ccc3ccc(=O)oc32)o1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250F840>,226.23099999999994,3.572300000000003,43.35,0,3,TRUE,FALSE
OSTHENOL,Root,CID_5320318,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)O)C,RAKJVIPCCGXHHS-UHFFFAOYSA-N,230.26,3.5,1,3,2,46.5,Active,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250F8B0>,230.26299999999998,3.0073000000000016,50.44,1,3,TRUE,FALSE
OSTHENOL,Shoot,CID_5320318,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)O)C,RAKJVIPCCGXHHS-UHFFFAOYSA-N,230.26,3.5,1,3,2,46.5,Active,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250F920>,230.26299999999998,3.0073000000000016,50.44,1,3,TRUE,FALSE
OSTHENOL,Fruit,CID_5320318,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)O)C,RAKJVIPCCGXHHS-UHFFFAOYSA-N,230.26,3.5,1,3,2,46.5,Active,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250F990>,230.26299999999998,3.0073000000000016,50.44,1,3,TRUE,FALSE
OSTHOL,Root,CID_10228,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,MBRLOUHOWLUMFF-UHFFFAOYSA-N,244.28,3.8,0,3,3,35.5,Active,COc1ccc2ccc(=O)oc2c1CC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FA00>,244.28999999999994,3.3103000000000016,39.44,0,3,TRUE,FALSE
OSTHOL,Fruit,CID_10228,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,MBRLOUHOWLUMFF-UHFFFAOYSA-N,244.28,3.8,0,3,3,35.5,Active,COc1ccc2ccc(=O)oc2c1CC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FA70>,244.28999999999994,3.3103000000000016,39.44,0,3,TRUE,FALSE
OSTHOL,Root Essent. Oil,CID_10228,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,MBRLOUHOWLUMFF-UHFFFAOYSA-N,244.28,3.8,0,3,3,35.5,Active,COc1ccc2ccc(=O)oc2c1CC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FAE0>,244.28999999999994,3.3103000000000016,39.44,0,3,TRUE,FALSE
OSTHOLE,Root,CID_10228,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,MBRLOUHOWLUMFF-UHFFFAOYSA-N,244.28,3.8,0,3,3,35.5,Active,COc1ccc2ccc(=O)oc2c1CC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FB50>,244.28999999999994,3.3103000000000016,39.44,0,3,TRUE,FALSE
OSTRUTHOL,Root,CID_6441273,C/C=C(/C)\C(=O)O[C@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C(C)(C)O,WXULKGXQMWVWMP-OMLDUKLJSA-N,386.4,3.4,1,7,7,95.2,Active,C/C=C(/C)C(=O)O[C@H](COc1c2ccoc2cc2oc(=O)ccc12)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FBC0>,386.40000000000015,3.5669000000000035,99.11,1,7,TRUE,FALSE
OSTRUTHOL,Seed,CID_6441273,C/C=C(/C)\C(=O)O[C@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C(C)(C)O,WXULKGXQMWVWMP-OMLDUKLJSA-N,386.4,3.4,1,7,7,95.2,Active,C/C=C(/C)C(=O)O[C@H](COc1c2ccoc2cc2oc(=O)ccc12)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FC30>,386.40000000000015,3.5669000000000035,99.11,1,7,TRUE,FALSE
OSTRUTOL,Plant,CID_6441273,C/C=C(/C)\C(=O)O[C@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C(C)(C)O,WXULKGXQMWVWMP-OMLDUKLJSA-N,386.4,3.4,1,7,7,95.2,Active,C/C=C(/C)C(=O)O[C@H](COc1c2ccoc2cc2oc(=O)ccc12)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FCA0>,386.40000000000015,3.5669000000000035,99.11,1,7,TRUE,FALSE
OXALIC-ACID,Plant,CID_971,C(=O)(C(=O)O)O,MUBZPKHOEPUJKR-UHFFFAOYSA-N,90.03,-0.3,2,4,1,74.6,Active,O=C(O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FD10>,90.03399999999999,-0.8444,74.6,2,2,TRUE,FALSE
OXYPEUCEDANIN-HYDRATE,Shoot,CID_17536,CC(C)([C@@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O,PEWFWDOPJISUOK-CYBMUJFWSA-N,304.29,1.6,2,6,4,89.1,Active,CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E250FF40>,304.298,2.0498,93.03999999999999,2,6,TRUE,FALSE
OXYPEUCEDANIN-HYDRATE,Plant,CID_17536,CC(C)([C@@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O,PEWFWDOPJISUOK-CYBMUJFWSA-N,304.29,1.6,2,6,4,89.1,Active,CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510040>,304.298,2.0498,93.03999999999999,2,6,TRUE,FALSE
OXYPEUCEDANIN-HYDRATE,Root,CID_17536,CC(C)([C@@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O,PEWFWDOPJISUOK-CYBMUJFWSA-N,304.29,1.6,2,6,4,89.1,Active,CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25100B0>,304.298,2.0498,93.03999999999999,2,6,TRUE,FALSE
OXYPEUCEDANIN-HYDRATE,Fruit,CID_17536,CC(C)([C@@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O,PEWFWDOPJISUOK-CYBMUJFWSA-N,304.29,1.6,2,6,4,89.1,Active,CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510120>,304.298,2.0498,93.03999999999999,2,6,TRUE,FALSE
OXYPEUCEDANIN-HYDRATE,Seed,CID_17536,CC(C)([C@@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O,PEWFWDOPJISUOK-CYBMUJFWSA-N,304.29,1.6,2,6,4,89.1,Active,CC(C)(O)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510190>,304.298,2.0498,93.03999999999999,2,6,TRUE,FALSE
P-CYMEN-8-OL,Root,CID_14529,CC1=CC=C(C=C1)C(C)(C)O,XLPDVYGDNRIQFV-UHFFFAOYSA-N,150.22,2,1,1,1,20.2,Active,Cc1ccc(C(C)(C)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510200>,150.221,2.2224200000000005,20.23,1,1,TRUE,FALSE
P-CYMENE,Seed,CID_7463,CC1=CC=C(C=C1)C(C)C,HFPZCAJZSCWRBC-UHFFFAOYSA-N,134.22,4.1,0,0,1,0,Active,Cc1ccc(C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510270>,134.222,3.1184200000000013,0,0,0,TRUE,FALSE
P-CYMENE,Root,CID_7463,CC1=CC=C(C=C1)C(C)C,HFPZCAJZSCWRBC-UHFFFAOYSA-N,134.22,4.1,0,0,1,0,Active,Cc1ccc(C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25102E0>,134.222,3.1184200000000013,0,0,0,TRUE,FALSE
P-CYMENE,Root Essent. Oil,CID_7463,CC1=CC=C(C=C1)C(C)C,HFPZCAJZSCWRBC-UHFFFAOYSA-N,134.22,4.1,0,0,1,0,Active,Cc1ccc(C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510350>,134.222,3.1184200000000013,0,0,0,TRUE,FALSE
P-CYMENE-8-OL,Root Essent. Oil,CID_14529,CC1=CC=C(C=C1)C(C)(C)O,XLPDVYGDNRIQFV-UHFFFAOYSA-N,150.22,2,1,1,1,20.2,Active,Cc1ccc(C(C)(C)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25103C0>,150.221,2.2224200000000005,20.23,1,1,TRUE,FALSE
P-MENTH-CIS-2-EN-1-OL,Root Essent. Oil,CID_526657,CC(C)C1CCC(C=C1)(C)O,IZXYHAXVIZHGJV-UHFFFAOYSA-N,154.25,2.3,1,1,1,20.2,Active,CC(C)C1C=CC(C)(O)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510430>,154.25299999999996,2.3596000000000004,20.23,1,1,TRUE,FALSE
PENTADECANOLIDE,Root,CID_235414,C1CCCCCCCOC(=O)CCCCCC1,FKUPPRZPSYCDRS-UHFFFAOYSA-N,240.38,5.8,0,2,0,26.3,Active,O=C1CCCCCCCCCCCCCCO1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25107B0>,240.38699999999992,4.614500000000004,26.3,0,2,TRUE,FALSE
PENTADECANOLIDE,Root Essent. Oil,CID_235414,C1CCCCCCCOC(=O)CCCCCC1,FKUPPRZPSYCDRS-UHFFFAOYSA-N,240.38,5.8,0,2,0,26.3,Active,O=C1CCCCCCCCCCCCCCO1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510820>,240.38699999999992,4.614500000000004,26.3,0,2,TRUE,FALSE
PHELLOPTERIN,Plant,CID_98608,CC(=CCOC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)C,BMLZFLQMBMYVHG-UHFFFAOYSA-N,300.3,3.8,0,5,4,57.9,Active,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510A50>,300.31,3.892800000000003,61.81,0,5,TRUE,FALSE
PHELLOPTERIN,Root,CID_98608,CC(=CCOC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)C,BMLZFLQMBMYVHG-UHFFFAOYSA-N,300.3,3.8,0,5,4,57.9,Active,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510AC0>,300.31,3.892800000000003,61.81,0,5,TRUE,FALSE
PHENYLALANINE,Leaf,CID_6140,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,COLNVLDHVKWLRT-QMMMGPOBSA-N,165.19,-1.5,2,3,3,63.3,Active,N[C@@H](Cc1ccccc1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510B30>,165.19199999999995,0.641,63.32000000000001,2,2,TRUE,FALSE
PIMPINELLIN,Plant,CID_4825,COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC,BQPRWZCEKZLBHL-UHFFFAOYSA-N,246.21,2.3,0,5,2,57.9,Active,COc1c(OC)c2occc2c2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510BA0>,246.21799999999996,2.556400000000001,61.81,0,5,TRUE,FALSE
PIMPINELLIN,Fruit,CID_4825,COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC,BQPRWZCEKZLBHL-UHFFFAOYSA-N,246.21,2.3,0,5,2,57.9,Active,COc1c(OC)c2occc2c2oc(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510C10>,246.21799999999996,2.556400000000001,61.81,0,5,TRUE,FALSE
PIPERITONE,Root,CID_6987,CC1=CC(=O)C(CC1)C(C)C,YSTPAHQEHQSRJD-UHFFFAOYSA-N,152.23,2.2,0,1,1,17.1,Active,CC1=CC(=O)C(C(C)C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510C80>,152.23699999999997,2.567800000000001,17.07,0,1,TRUE,FALSE
PSORALEN,Plant,CID_6199,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,186.16,2.3,0,3,0,39.4,Active,O=c1ccc2cc3ccoc3cc2o1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510E40>,186.16599999999997,2.539200000000001,43.35,0,3,TRUE,FALSE
PSORALEN,Seed,CID_6199,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,186.16,2.3,0,3,0,39.4,Active,O=c1ccc2cc3ccoc3cc2o1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510EB0>,186.16599999999997,2.539200000000001,43.35,0,3,TRUE,FALSE
PSORALEN,Fruit,CID_6199,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,186.16,2.3,0,3,0,39.4,Active,O=c1ccc2cc3ccoc3cc2o1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510F20>,186.16599999999997,2.539200000000001,43.35,0,3,TRUE,FALSE
PSORALEN,Root,CID_6199,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,186.16,2.3,0,3,0,39.4,Active,O=c1ccc2cc3ccoc3cc2o1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2510F90>,186.16599999999997,2.539200000000001,43.35,0,3,TRUE,FALSE
QUINIC-ACID,Plant,CID_37439,C1[C@@H](C([C@H](CC1(C(=O)O)O)O)O)O,AAWZDTNXLSGCEK-ZHQZDSKASA-N,192.17,-2.4,5,6,1,118,Active,O=C(O)C1(O)C[C@H](O)C(O)[C@@H](O)C1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511000>,192.167,-2.3214,118.22000000000001,5,5,TRUE,FALSE
BETAINE,Root,CID_247,C[N+](C)(C)CC(=O)[O-],KWIUHFFTVRNATP-UHFFFAOYSA-N,117.15,0.5,0,2,1,40.1,Active,C[N+](C)(C)CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511070>,117.14799999999998,-1.5575,40.129999999999995,0,2,TRUE,FALSE
BETANIDINE,Root,CID_2368,CNC(=NC)NCC1=CC=CC=C1,NIVZHWNOUVJHKV-UHFFFAOYSA-N,177.25,0.9,2,1,4,36.4,Active,CN=C(NC)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511150>,177.251,0.9813999999999995,36.42,2,1,TRUE,FALSE
BETAVULGARIN,Leaf,CID_442668,COC1=C2C(=CC3=C1OCO3)OC=C(C2=O)C4=CC=CC=C4O,NDVRQFZUJRMKKP-UHFFFAOYSA-N,312.27,2.6,1,6,2,74.2,Active,COc1c2c(cc3occ(-c4ccccc4O)c(=O)c13)OCO2,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511310>,312.2770000000001,2.9029000000000016,78.13000000000001,1,6,TRUE,FALSE
BORON,Root,CID_5462311,[B],ZOXJGFHDIHLPTG-UHFFFAOYSA-N,10.81,,0,0,0,0,Active,[B],<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511380>,10.812,-0.3808,0,0,0,TRUE,FALSE
CADMIUM,Root,CID_23973,[Cd],BDOSMKKIYDKNTQ-UHFFFAOYSA-N,112.41,,0,0,0,0,Active,[Cd],<rdkit.Chem.rdchem.Mol object at 0x000001A0E25113F0>,112.412,-0.0025,0,0,0,TRUE,FALSE
CAFFEIC-ACID,Leaf,CID_689043,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,QAIPRVGONGVQAS-DUXPYHPUSA-N,180.16,1.2,3,4,2,77.8,Active,O=C(O)/C=C/c1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511460>,180.159,1.1956,77.76,3,3,TRUE,FALSE
CALCIUM,Root,CID_5460341,[Ca],OYPRJOBELJOOCE-UHFFFAOYSA-N,40.08,,0,0,0,0,Active,[Ca],<rdkit.Chem.rdchem.Mol object at 0x000001A0E25114D0>,40.078,-0.3808,0,0,0,TRUE,FALSE
CITRIC-ACID,Root,CID_311,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,192.12,-1.7,4,7,5,132,Active,O=C(O)CC(O)(CC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511620>,192.123,-1.2485,132.13,4,4,TRUE,FALSE
COBALT,Root,CID_104730,[Co],GUTLYIVDDKVIGB-UHFFFAOYSA-N,58.93319,,0,0,0,0,Active,[Co],<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511690>,58.933,-0.0025,0,0,0,TRUE,FALSE
CONIFERIN,Seed,CID_5280372,COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,SFLMUHDGSQZDOW-FAOXUISGSA-N,342.34,-1.3,5,8,6,129,Active,COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511700>,342.344,-1.1206,128.84,5,8,TRUE,FALSE
CONIFERIN,Root,CID_5280372,COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,SFLMUHDGSQZDOW-FAOXUISGSA-N,342.34,-1.3,5,8,6,129,Active,COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511770>,342.344,-1.1206,128.84,5,8,TRUE,FALSE
CONIFERIN,Plant,CID_5280372,COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,SFLMUHDGSQZDOW-FAOXUISGSA-N,342.34,-1.3,5,8,6,129,Active,COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25117E0>,342.344,-1.1206,128.84,5,8,TRUE,FALSE
COPPER,Root,CID_23978,[Cu],RYGMFSIKBFXOCR-UHFFFAOYSA-N,63.55,,0,0,0,0,Active,[Cu],<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511850>,63.546,-0.0025,0,0,0,TRUE,FALSE
CYSTINE,Root,CID_67678,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,LEVWYRKDKASIDU-IMJSIDKUSA-N,240.3,-6.3,4,8,7,177,Active,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25118C0>,240.306,-0.8084,126.64,4,6,TRUE,FALSE
D-RIBULOSE,Leaf,CID_151261,C([C@H]([C@H](C(=O)CO)O)O)O,ZAQJHHRNXZUBTE-NQXXGFSBSA-N,150.13,-2.6,4,5,4,98,Active,O=C(CO)[C@H](O)[C@H](O)CO,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511930>,150.12999999999997,-2.7381,97.99000000000001,4,5,TRUE,FALSE
DAUCIC-ACID,Plant,CID_5316316,C1=C(OC(C(C1O)O)C(=O)O)C(=O)O,KUKCUROTFRBUNU-UHFFFAOYSA-N,204.13,-1,4,7,2,124,Active,O=C(O)C1=CC(O)C(O)C(C(=O)O)O1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25119A0>,204.134,-1.8399,124.29000000000002,4,5,TRUE,FALSE
FARNESOL,Root Essent. Oil,CID_3327,CC(=CCCC(=CCCC(=CCO)C)C)C,CRDAMVZIKSXKFV-UHFFFAOYSA-N,222.37,4.8,1,1,7,20.2,Active,CC(C)=CCCC(C)=CCCC(C)=CCO,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511A10>,222.37199999999996,4.397900000000004,20.23,1,1,TRUE,FALSE
FARNESOL,Essential Oil,CID_3327,CC(=CCCC(=CCCC(=CCO)C)C)C,CRDAMVZIKSXKFV-UHFFFAOYSA-N,222.37,4.8,1,1,7,20.2,Active,CC(C)=CCCC(C)=CCCC(C)=CCO,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511A80>,222.37199999999996,4.397900000000004,20.23,1,1,TRUE,FALSE
FERULIC-ACID,Leaf,CID_445858,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,KSEBMYQBYZTDHS-HWKANZROSA-N,194.18,1.5,2,4,3,66.8,Active,COc1cc(/C=C/C(=O)O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511C40>,194.186,1.4986,66.76,2,3,TRUE,FALSE
FORMALDEHYDE,Root,CID_712,C=O,WSFSSNUMVMOOMR-UHFFFAOYSA-N,30.026,1.2,0,1,0,17.1,Active,C=O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511D20>,30.026,-0.1849,17.07,0,1,TRUE,FALSE
GABA,Root,CID_119,C(CC(=O)O)CN,BTCSSZJGUNDROE-UHFFFAOYSA-N,103.12,-3.2,2,3,3,63.3,Active,NCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511D90>,103.12099999999998,-0.1901,63.32000000000001,2,2,TRUE,FALSE
GALACTOSE,Root,CID_6036,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,WQZGKKKJIJFFOK-SVZMEOIVSA-N,180.16,-2.6,5,6,1,110,Active,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511E00>,180.156,-3.2214,110.38000000000001,5,6,TRUE,FALSE
GALACTOSE,Plant,CID_6036,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,WQZGKKKJIJFFOK-SVZMEOIVSA-N,180.16,-2.6,5,6,1,110,Active,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511E70>,180.156,-3.2214,110.38000000000001,5,6,TRUE,FALSE
GLUCOSE,Root,CID_5793,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,WQZGKKKJIJFFOK-GASJEMHNSA-N,180.16,-2.6,5,6,1,110,Active,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511EE0>,180.156,-3.2214,110.38000000000001,5,6,TRUE,FALSE
GLUTAMIC-ACID,Root,CID_33032,C(CC(=O)O)[C@@H](C(=O)O)N,WHUUTDBJXJRKMK-VKHMYHEASA-N,147.13,-3.7,3,5,4,101,Active,N[C@@H](CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2511F50>,147.13,-0.7369,100.62000000000002,3,3,TRUE,FALSE
GUANINE,Root,CID_135398634,C1=NC2=C(N1)C(=O)NC(=N2)N,UYTPUPDQBNUYGX-UHFFFAOYSA-N,151.13,-1.1,3,3,0,96.2,Active,Nc1nc2nc[nH]c2c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2512030>,151.129,-0.7716,100.44999999999999,3,4,TRUE,FALSE
GUANOSINE,Root,CID_135398635,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N,NYHBQMYGNKIUIF-UUOKFMHZSA-N,283.24,-1.9,5,7,2,155,Active,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25120A0>,283.24399999999997,-2.6867,159.51,5,9,TRUE,FALSE
HETEROXANTHIN,Root,CID_68374,CN1C=NC2=C1C(=O)NC(=O)N2,PFWLFWPASULGAN-UHFFFAOYSA-N,166.14,-0.9,2,3,0,76,Active,Cn1cnc2[nH]c(=O)[nH]c(=O)c21,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2512110>,166.14,-1.0501,83.53999999999999,2,4,TRUE,FALSE
HISTIDINE,Root,CID_6274,C1=C(NC=N1)C[C@@H](C(=O)O)N,HNDVDQJCIGZPNO-YFKPBYRVSA-N,155.15,-3.2,3,4,3,92,Active,N[C@@H](Cc1cnc[nH]1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2512180>,155.15699999999998,-0.6359,92,3,3,TRUE,FALSE
HYDANTOIN,Sprout Seedling,CID_10006,C1C(=O)NC(=O)N1,WJRBRSLFGCUECM-UHFFFAOYSA-N,100.08,-1.7,2,2,0,58.2,Active,O=C1CNC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25121F0>,100.077,-1.1742,58.2,2,2,TRUE,FALSE
HYPOXANTHOSINE,Plant,CID_135398641,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,UGQMRVRMYYASKQ-KQYNXXCUSA-N,268.23,-1.3,4,7,2,129,Active,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2512260>,268.229,-2.2689,133.49,4,8,TRUE,FALSE
LIMONENE,Leaf Essent. Oil,CID_22311,CC1=CCC(CC1)C(=C)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,136.23,3.4,0,0,1,0,Active,C=C(C)C1CC=C(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E25122D0>,136.23799999999997,3.308900000000002,0,0,0,TRUE,FALSE
LIMONENE,Shoot Essent. Oil,CID_22311,CC1=CCC(CC1)C(=C)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,136.23,3.4,0,0,1,0,Active,C=C(C)C1CC=C(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001A0E2512340>,136.23799999999997,3.308900000000002,0,0,0,TRUE,FALSE
